"indice";"id";"protocoloRN";"siglaTribunal";"grau";"grau_valido";"classeProcessual";"classeProcessual_valida";"numero";"numero_valido";"faseProcessual";"segmentoJustica";"assuntos";"assuntos_count";"assuntos_validos";"assuntos_invalidos";"assuntos_invalidos_count";"dataAjuizamento";"dataAjuizamento_parsed";"dataAjuizamento_valida";"millisInsercao";"millisInsercao_parsed";"orgaoJulgador_codigoOrgao";"orgaoJulgador_valido";"codigoLocalidade";"codigoLocalidade_valido";"nivelSigilo";"procEl";"procEl_valido";"dscSistema";"dscSistema_valido";"polo_at_count";"polo_at_fisica_count";"polo_at_fisica_documento_count";"polo_at_fisica_documento_valido_count";"polo_at_fisica_sem_nome_count";"polo_at_fisica_sem_sexo_count";"polo_at_fisica_sem_dataNascimento_count";"polo_at_fisica_sexo_array";"polo_at_juridica_count";"polo_at_juridica_documento_count";"polo_at_juridica_documento_valido_count";"polo_at_autoridade_count";"polo_at_orgaorepresentacao_count";"polo_pa_count";"polo_pa_fisica_count";"polo_pa_fisica_documento_count";"polo_pa_fisica_documento_valido_count";"polo_pa_fisica_sem_nome_count";"polo_pa_fisica_sem_sexo_count";"polo_pa_fisica_sem_dataNascimento_count";"polo_pa_fisica_sexo_array";"polo_pa_juridica_count";"polo_pa_juridica_documento_count";"polo_pa_juridica_documento_valido_count";"polo_pa_autoridade_count";"polo_pa_orgaorepresentacao_count";"polo_vi_count";"polo_vi_fisica_count";"polo_vi_juridica_count";"polo_vi_autoridade_count";"polo_vi_orgaorepresentacao_count";"mov_count";"mov_count_invalido";"mov_array_invalido";"mov_exige_complemento_count";"mov_exige_complemento_sem_complemento";"mov_exige_complemento_count_invalido";"mov_exige_complemento_array_invalido";"mov_dataHora_count_invalido";"mov_magistradoProlator_count";"mov_magistradoProlator_count_invalido";"mov_ultimo_nivel_count_invalido";"mov_ultimo_nivel_array_invalido";"mov_1st_recebimento_cod";"mov_1st_recebimento_descricao";"mov_1st_recebimento_complemento";"mov_1st_recebimento_dataHora";"mov_1st_recebimento_ano";"mov_1st_denuncia_queixa_cod";"mov_1st_denuncia_queixa_dataHora";"mov_1st_denuncia_queixa_ano";"mov_1st_julgamento_cod";"mov_1st_julgamento_descricao";"mov_1st_julgamento_dataHora";"mov_1st_julgamento_ano";"mov_1st_tree_385_cod";"mov_1st_tree_385_descricao";"mov_1st_tree_385_dataHora";"mov_1st_tree_385_ano";"mov_1st_baixa_cod";"mov_1st_baixa_descricao";"mov_1st_baixa_dataHora";"mov_1st_baixa_complemento";"mov_1st_baixa_ano";"mov_last_baixa_cod";"mov_last_baixa_descricao";"mov_last_baixa_dataHora";"mov_last_baixa_complemento";"mov_last_baixa_ano";"mov_1st_execucao_iniciada_cod";"mov_1st_execucao_iniciada_descricao";"mov_1st_execucao_iniciada_dataHora";"mov_1st_execucao_iniciada_complemento";"mov_1st_execucao_iniciada_classe_anterior";"mov_1st_execucao_iniciada_classe_nova";"mov_1st_homolog_revog_cod";"mov_1st_homolog_revog_descricao";"mov_1st_homolog_revog_dataHora";"mov_1st_homolog_revog_ano";"mov_1st_conc_deneg_cod";"mov_1st_conc_deneg_descricao";"mov_1st_conc_deneg_dataHora";"mov_1st_conc_deneg_ano";"mov_1st_decreta_falencia_cod";"mov_1st_decreta_falencia_descricao";"mov_1st_decreta_falencia_dataHora";"mov_1st_decreta_falencia_ano";"mov_last_sobrestamento_cod";"mov_last_sobrestamento_descricao";"mov_last_sobrestamento_dataHora";"mov_last_sobrestamento_ano";"mov_last_dessobrestamento_cod";"mov_last_dessobrestamento_descricao";"mov_last_dessobrestamento_dataHora";"mov_last_dessobrestamento_ano";"mov_last_mov_cod";"mov_last_mov_descricao";"mov_last_mov_dataHora";"mov_last_mov_ano";"mov_Sent_count";"mov_Sent_count_2018";"mov_Sent_count_2019";"mov_Sent_count_2020";"mov_Sent_count_2021";"mov_Sent_count_2022";"mov_Sent_array_data";"mov_Sent_homolog_count";"mov_Sent_homolog_count_2018";"mov_Sent_homolog_count_2019";"mov_Sent_homolog_count_2020";"mov_Sent_homolog_count_2021";"mov_Sent_homolog_count_2022";"mov_SentC_count";"mov_SentC_count_2018";"mov_SentC_count_2019";"mov_SentC_count_2020";"mov_SentC_count_2021";"mov_SentC_count_2022";"mov_SentC_array_data";"mov_Liminar_count";"mov_Liminar_count_2018";"mov_Liminar_count_2019";"mov_Liminar_count_2020";"mov_Liminar_count_2021";"mov_Liminar_count_2022";"mov_Audiencia_count";"mov_Audiencia_count_invalida";"mov_AudConc_count";"mov_AudConc_count_2018";"mov_AudConc_count_2019";"mov_AudConc_count_2020";"mov_AudConc_count_2021";"mov_AudConc_count_2022";"mov_AudConc_array_data";"mov_last_51_cod";"mov_last_51_descricao";"mov_last_51_dataHora";"mov_last_julgamento_cod";"mov_last_julgamento_descricao";"mov_last_julgamento_dataHora";"mov_1st_sessao_juri_cod";"mov_1st_sessao_juri_descricao";"mov_1st_sessao_juri_dataHora";"mov_1st_sessao_juri_complemento";"mov_1st_condenacao_procedente_cod";"mov_1st_condenacao_procedente_descricao";"mov_1st_condenacao_procedente_dataHora";"mov_distribuicao_cancelada_flag";"mov_remessa_count";"mov_remessa_count_invalida";"mov_mudanca_classe_count";"mov_mudanca_classe_count_invalida";"mov_mudanca_classe_codigos";"mov_mudanca_classe_datas";"mov_mudanca_classe_anteriores";"mov_mudanca_classe_novas";"mov_mudanca_classe_complementos";"mov_suspencao_count";"mov_suspencao_count_invalida";"mov_suspencao_complementos";"mov_medida_protetiva_count";"mov_medida_protetiva_count_invalida";"mov_medida_protetiva_complementos";"mov_procedimento_restaurativo_count";"mov_procedimento_restaurativo_count_invalido";"mov_procedimento_restaurativo_complementos";"mov_last_reativacao_cod";"mov_last_reativacao_descricao";"mov_last_reativacao_dataHora";"classesProcessuais"
"processos-tjmsp";"TJMSP_120_G1_29005_08001857420199260060";"TJMSP36376202108211629573844904";"TJMSP";"G1";"True";120;"True";8001857420199260160;"True";1;"Justiça Militar Estadual";"8843, 9196, 10366, 12416";4;"True";NA;0;20191128220922;20191128220922;"True";1629573845764;20210821162405;29005;"True";3550308;"True";0;1;"True";1;"True";3;3;3;3;0;0;0;"M, M, M";0;0;0;0;0;2;0;0;0;0;0;0;"";1;1;1;1;0;0;0;0;0;0;70;0;NA;57;0;3;"581, 581, 581";0;12;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20191128220922;2019;"";NA;NA;"446.0";NA;20200303155922;2020;"446.0";NA;20200303155922;2020;"123.0";NA;20200713202119;"18:motivo_da_remessa:38";"2020.0";"246.0";NA;20210610185304;"";"2021.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20210610185304;2021;1;0;0;1;0;0;"['20200303155922']";0;0;0;0;0;0;1;0;0;1;0;0;"['20200303155922']";2;0;2;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20210302181606;"446.0";NA;20200303155922;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[120]"
"processos-tjmsp";"TJMSP_11041_G1_15663_08001986520219260040";"TJMSP27509202111051636134158361";"TJMSP";"G1";"True";11041;"True";8001986520219259904;"True";1;"Justiça Militar Estadual";"11238";1;"True";NA;0;20211004155515;20211004155515;"True";1636134279314;20211105144439;15663;"True";3550308;"True";0;1;"True";1;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;3;3;3;3;0;0;0;"M, M, M";0;0;0;0;0;0;0;0;0;0;1;0;NA;1;0;0;"";0;0;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20211004155515;2021;"";NA;NA;"";NA;NA;NA;"";NA;NA;NA;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"26";NA;20211004155515;2021;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"";NA;NA;"";NA;NA;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11041]"
"processos-tjmsp";"TJMSP_11041_G1_15663_08002141920219260040";"TJMSP27509202111051636134158361";"TJMSP";"G1";"True";11041;"True";8002141920219259904;"True";1;"Justiça Militar Estadual";"11253";1;"True";NA;0;20211009123940;20211009123940;"True";1636134286521;20211105144446;15663;"True";3550308;"True";0;1;"True";1;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;1;0;NA;1;0;0;"";0;0;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20211009123940;2021;"";NA;NA;"";NA;NA;NA;"";NA;NA;NA;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"26";NA;20211009123940;2021;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"";NA;NA;"";NA;NA;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11041]"
"processos-tjmsp";"TJMSP_156_G1_17970_08002185820179260020";"TJMSP82087202108211629573865057";"TJMSP";"G1";"True";156;"True";8002185820179260416;"True";2;"Justiça Militar Estadual";"8843, 10328, 10366, 10656, 10671, 10938, 13537";7;"True";NA;0;20171109123234;20171109123234;"True";1629573866149;20210821162426;17970;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;245;0;NA;175;0;0;"";0;63;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20171109123234;2017;"";NA;NA;"220.0";NA;20180410182810;2018;"220.0";NA;20180410182810;2018;"123.0";NA;20180823195303;"18:motivo_da_remessa:38";"2018.0";"123.0";NA;20180823195303;"18:motivo_da_remessa:38";"2018.0";"10966.0";NA;20191001142625;"26:classe_antiga:7 27:classe_nova:156";"7.0";"156.0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"60";NA;20210720155935;2021;5;4;1;0;0;0;"['20180410182810', '20180504131539', '20180504161016', '20180504161045', '20190904141652']";0;0;0;0;0;0;5;4;1;0;0;0;"['20180410182810', '20180504131539', '20180504161016', '20180504161045', '20190904141652']";4;3;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20210719105246;"196.0";NA;20190904141652;NA;NA;NA;NA;"220.0";NA;20180410182810;"False";1;0;1;0;10966;20191001142625;7;156;"26:classe_antiga:7 27:classe_nova:156";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[156]"
"processos-tjmsp";"TJMSP_426_G2_32091_00002032120189260010";"TJMSP54461202108211629573697747";"TJMSP";"G2";"True";426;"True";2032120189260010;"True";1;"Justiça Militar Estadual";"11238";1;"True";NA;0;2,0200128e+13;2,0200128e+13;"True";1629573699703;20210821162139;32091;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;27;0;NA;6;0;0;"";0;1;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";2,0200128e+13;2020;"";NA;NA;"237.0";NA;2,0200709e+13;2020;"237.0";NA;2,0200709e+13;2020;"22.0";NA;2,0201015e+13;"";"2020.0";"22.0";NA;2,0201015e+13;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0201015e+13;2020;1;0;0;1;0;0;"['20200709000000']";0;0;0;0;0;0;1;0;0;1;0;0;"['20200709000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0200714e+13;"237.0";NA;2,0200709e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[426]"
"processos-tjmsp";"TJMSP_1689_G2_32091_00003696220149260020";"TJMSP60703202108211629573471451";"TJMSP";"G2";"True";1689;"True";3696220149260020;"True";1;"Justiça Militar Estadual";"10328";1;"True";NA;0;2,0150326e+13;2,0150326e+13;"True";1629573473103;20210821161753;32091;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;33;0;NA;13;0;0;"";0;2;0;0;NA;"132";NA;"['Recebidos os autos']";2,0150312e+13;2015;"";NA;NA;"219.0";NA;2,0150526e+13;2015;"219.0";NA;2,0150526e+13;2015;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0160428e+13;2016;1;0;0;0;0;0;"['20150526000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20150526000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0160418e+13;"219.0";NA;2,0150526e+13;NA;NA;NA;NA;"219.0";NA;2,0150526e+13;"False";2;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[1689]"
"processos-tjmsp";"TJMSP_421_G2_32091_00004951320189260040";"TJMSP67682202108211629573683586";"TJMSP";"G2";"True";421;"True";4951320189260040;"True";1;"Justiça Militar Estadual";"11346";1;"True";NA;0;2,0190725e+13;2,0190725e+13;"True";1629573684631;20210821162124;32091;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;57;0;NA;14;0;0;"";0;3;3;0;NA;"132";NA;"['Recebidos os autos']";2,0190618e+13;2019;"";NA;NA;"239.0";NA;2,0191016e+13;2019;"239.0";NA;2,0191016e+13;2019;"22.0";NA;2,0200124e+13;"";"2020.0";"22.0";NA;2,0200124e+13;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0201215e+13;2020;1;0;1;0;0;0;"['20191016000000']";0;0;0;0;0;0;1;0;1;0;0;0;"['20191016000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0200929e+13;"239.0";NA;2,0191016e+13;NA;NA;NA;NA;"";NA;NA;"False";2;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[1727, 421, 417]"
"processos-tjmsp";"TJMSP_11040_G2_29010_00005618820159260010";"TJMSP95659202108211629573477188";"TJMSP";"G2";"True";11040;"True";5618820159260010;"True";1;"Justiça Militar Estadual";"11243";1;"True";NA;0;2,0150504e+13;2,0150504e+13;"True";1629573477949;20210821161757;29010;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;18;0;NA;7;0;0;"";0;1;0;0;NA;"132";NA;"['Recebidos os autos']";2,0150424e+13;2015;"";NA;NA;"219.0";NA;2,0150909e+13;2015;"219.0";NA;2,0150909e+13;2015;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0151006e+13;2015;1;0;0;0;0;0;"['20150909000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20150909000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0150902e+13;"219.0";NA;2,0150909e+13;NA;NA;NA;NA;"219.0";NA;2,0150909e+13;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11040]"
"processos-tjmsp";"TJMSP_1729_G2_32091_00008363220189260010";"TJMSP34924202109041630756839826";"TJMSP";"G2";"True";1729;"True";8363220189260010;"True";1;"Justiça Militar Estadual";"11243";1;"True";NA;0;2,0190905e+13;2,0190905e+13;"True";1630756841298;20210904090041;32091;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;2;2;2;2;0;0;0;"M, M";0;0;0;0;0;0;0;0;0;0;63;0;NA;15;0;0;"";0;3;0;0;NA;"132";NA;"['Recebidos os autos']";2,019041e+13;2019;"";NA;NA;"239.0";NA;2,0190821e+13;2019;"239.0";NA;2,0190821e+13;2019;"22.0";NA;2,0191031e+13;"";"2019.0";"22.0";NA;2,020112e+13;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0210806e+13;2021;2;0;2;0;0;0;"['20190821000000', '20191002000000']";0;0;0;0;0;0;2;0;2;0;0;0;"['20190821000000', '20191002000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0191002e+13;"237.0";NA;2,0191002e+13;NA;NA;NA;NA;"";NA;NA;"False";2;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[426, 421, 1729]"
"processos-tjmsp";"TJMSP_307_G2_29011_00008611220179260000";"TJMSP95085202108211629573539592";"TJMSP";"G2";"True";307;"True";8611220179260000;"True";1;"Justiça Militar Estadual";"11158";1;"True";NA;0;2,0170323e+13;2,0170323e+13;"True";1629573541146;20210821161901;29011;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;23;0;NA;9;0;0;"";0;1;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:85:sorteio manual']";2,0170323e+13;2017;"";NA;NA;"239.0";NA;2,0170425e+13;2017;"239.0";NA;2,0170425e+13;2017;"22.0";NA;2,0170525e+13;"";"2017.0";"22.0";NA;2,0170525e+13;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"135";NA;2,0170602e+13;2017;1;0;0;0;0;0;"['20170425000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20170425000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0170419e+13;"239.0";NA;2,0170425e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[307]"
"processos-tjmsp";"TJMSP_11040_G2_29010_00010927220189260010";"TJMSP38104202108211629573658006";"TJMSP";"G2";"True";11040;"True";10927220189260010;"True";1;"Justiça Militar Estadual";"3370";1;"True";NA;0;2,0181002e+13;2,0181002e+13;"True";1629573659666;20210821162059;29010;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;55;0;NA;16;0;0;"";0;2;0;0;NA;"132";NA;"['Recebidos os autos']";2,0180223e+13;2018;"";NA;NA;"900.0";NA;2,0180725e+13;2018;"900.0";NA;2,0180725e+13;2018;"22.0";NA;2,0180417e+13;"";"2018.0";"22.0";NA;2,0190411e+13;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0190411e+13;2019;2;1;1;0;0;0;"['20180725000000', '20190314000000']";0;0;0;0;0;0;2;1;1;0;0;0;"['20180725000000', '20190314000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0190318e+13;"237.0";NA;2,0190314e+13;NA;NA;NA;NA;"";NA;NA;"False";2;0;1;0;10966;2,018101e+13;426;11040;"26:classe_antiga:426 27:classe_nova:11040";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[426, 11040]"
"processos-tjmsp";"TJMSP_307_G2_32091_00012108320159260000";"TJMSP60703202108211629573471451";"TJMSP";"G2";"True";307;"True";12108320159260000;"True";1;"Justiça Militar Estadual";"11355";1;"True";NA;0;2,0150327e+13;2,0150327e+13;"True";1629573473239;20210821161753;32091;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;29;0;NA;11;0;0;"";0;2;0;0;NA;"132";NA;"['Recebidos os autos']";2,0150327e+13;2015;"";NA;NA;"447.0";NA;2,0150428e+13;2015;"447.0";NA;2,0150428e+13;2015;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"135";NA;2,0150611e+13;2015;1;0;0;0;0;0;"['20150428000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20150428000000']";1;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0150423e+13;"447.0";NA;2,0150428e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[307]"
"processos-tjmsp";"TJMSP_221_G2_29012_00013290920189260010";"TJMSP43470202108211629573630655";"TJMSP";"G2";"True";221;"True";13290920189260010;"True";1;"Justiça Militar Estadual";"3606";1;"True";NA;0;2,0180504e+13;2,0180504e+13;"True";1629573632227;20210821162032;29012;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;29;0;NA;9;0;0;"";0;1;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:85:sorteio manual']";2,0180214e+13;2018;"";NA;NA;"900.0";NA;2,0180801e+13;2018;"900.0";NA;2,0180801e+13;2018;"22.0";NA;2,0180515e+13;"";"2018.0";"22.0";NA;2,0180905e+13;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0180905e+13;2018;1;1;0;0;0;0;"['20180801000000']";0;0;0;0;0;0;1;1;0;0;0;0;"['20180801000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0180726e+13;"900.0";NA;2,0180801e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[221]"
"processos-tjmsp";"TJMSP_202_G2_29010_00015967920169260000";"TJMSP44077202108211629573519332";"TJMSP";"G2";"True";202;"True";15967920169260000;"True";1;"Justiça Militar Estadual";"9196";1;"True";NA;0;2,016052e+13;2,016052e+13;"True";1629573520454;20210821161840;29010;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;21;0;NA;6;0;0;"";0;1;0;0;NA;"132";NA;"['Recebidos os autos']";2,0160519e+13;2016;"";NA;NA;"239.0";NA;2,0161013e+13;2016;"239.0";NA;2,0161013e+13;2016;"22.0";NA;2,017013e+13;"";"2017.0";"22.0";NA;2,017013e+13;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,017013e+13;2017;1;0;0;0;0;0;"['20161013000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20161013000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0161007e+13;"239.0";NA;2,0161013e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[202]"
"processos-tjmsp";"TJMSP_221_G2_29009_00017015520189260010";"TJMSP93718202108211629573633413";"TJMSP";"G2";"True";221;"True";17015520189260010;"True";1;"Justiça Militar Estadual";"3606";1;"True";NA;0;2,0180509e+13;2,0180509e+13;"True";1629574256846;20210821163056;29009;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;20;0;NA;6;0;0;"";0;1;0;0;NA;"132";NA;"['Recebidos os autos']";2,0180425e+13;2018;"";NA;NA;"900.0";NA;2,0180718e+13;2018;"900.0";NA;2,0180718e+13;2018;"22.0";NA;2,0180816e+13;"";"2018.0";"22.0";NA;2,0180816e+13;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0180816e+13;2018;1;1;0;0;0;0;"['20180718000000']";0;0;0;0;0;0;1;1;0;0;0;0;"['20180718000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0180712e+13;"900.0";NA;2,0180718e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[221]"
"processos-tjmsp";"TJMSP_305_G2_29010_00017206220169260000";"TJMSP44077202108211629573519332";"TJMSP";"G2";"True";305;"True";17206220169260000;"True";1;"Justiça Militar Estadual";"11417";1;"True";NA;0;2,0160602e+13;2,0160602e+13;"True";1629573520883;20210821161840;29010;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;24;0;NA;8;0;0;"";0;1;0;0;NA;"132";NA;"['Recebidos os autos']";2,0160523e+13;2016;"";NA;NA;"237.0";NA;2,0160707e+13;2016;"237.0";NA;2,0160707e+13;2016;"22.0";NA;2,0160831e+13;"";"2016.0";"22.0";NA;2,0160831e+13;"";"2016.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0160831e+13;2016;1;0;0;0;0;0;"['20160707000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20160707000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0160629e+13;"237.0";NA;2,0160707e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[305]"
